condition,listing_type_id,price,buying_mode,status,initial_quantity,available_quantity,free_shipping,shipping_mode,non_mp_pay_count
1,bronze,400.0,1,0,1,1,False,3,2
0,bronze,200.0,1,0,1,1,False,3,0
0,bronze,155.0,1,0,1,1,False,0,3
0,bronze,450.0,1,0,1,1,False,3,3
0,bronze,308.97,1,0,1,1,False,3,0
0,bronze,400.0,1,0,1,1,False,2,0
1,bronze,70.0,1,0,1,1,False,3,3
0,bronze,26000.0,1,0,1,1,False,2,8
1,bronze,70.0,1,0,1,1,False,2,1
0,bronze,520.0,1,0,1,1,False,3,3
1,silver,258000.0,2,0,1,1,False,3,0
1,bronze,66.0,1,0,1,1,False,2,0
0,bronze,30.0,1,0,1,1,False,3,0
1,bronze,84.0,1,0,1,1,False,2,2
1,bronze,170.0,1,0,1,1,False,2,2
1,free,50.0,1,0,1,1,False,3,2
1,free,130.0,1,0,1,1,False,3,0
0,bronze,327.38,1,0,10,10,True,2,3
0,bronze,260.0,1,0,1,1,False,2,2
0,gold_special,2802.0,1,0,20,20,False,2,0
0,bronze,540.0,1,0,1,1,False,2,2
1,bronze,80.0,1,0,1,1,False,0,2
1,bronze,60.0,1,0,1,1,False,2,1
0,bronze,220.0,1,0,1,1,False,3,0
0,gold_special,149.99,1,0,9997,9997,True,2,3
0,bronze,880.0,1,0,10,10,False,3,0
1,free,2000.0,1,0,1,1,False,3,0
0,bronze,125.0,1,0,1,1,False,3,1
0,bronze,374.0,1,0,3,3,False,2,2
1,silver,99.0,1,0,1,1,False,2,2
0,bronze,670.0,1,0,1,1,True,2,0
0,bronze,936.0,1,0,3,3,False,2,3
0,bronze,20.0,1,0,70,70,False,3,0
0,bronze,440.99,1,0,10,10,False,2,3
0,bronze,25.0,1,0,2,2,False,3,3
0,free,1800.0,1,0,1,1,False,3,0
0,bronze,9750.0,1,0,1,1,False,2,2
0,bronze,229.0,1,0,1,1,False,2,0
1,bronze,80.0,1,0,1,1,False,0,4
0,bronze,120.0,1,0,1,1,False,2,1
1,bronze,316.8,1,0,1,1,False,3,3
1,bronze,100.0,1,0,1,1,False,2,1
0,bronze,150.0,1,0,9,9,False,2,2
1,free,140.0,1,0,1,1,False,2,2
1,bronze,16.0,1,3,1,1,False,3,2
1,free,160.0,1,0,1,1,False,3,1
0,bronze,585.0,1,0,10,10,False,3,2
1,bronze,100.0,1,0,1,1,False,3,0
0,bronze,180.0,1,0,10,10,False,2,0
1,bronze,330.0,1,0,1,1,False,2,3
1,free,1090.0,1,0,1,1,False,3,0
0,gold,330.0,1,0,4,3,False,3,1
1,bronze,99.0,1,0,1,1,False,2,3
0,silver,219.9,1,0,2,2,True,2,3
1,bronze,250.0,1,0,1,1,False,2,1
1,free,2400.0,1,0,1,1,False,3,1
1,free,100.0,1,0,1,1,False,3,2
0,gold_special,3408.0,1,0,2,2,False,2,3
1,free,95.0,1,0,1,1,False,2,3
0,bronze,200.0,1,0,12,12,False,2,0
0,bronze,7.99,1,0,1,1,False,2,2
1,bronze,750.0,1,0,1,1,False,3,0
0,bronze,49.9,1,0,10,10,False,3,1
1,free,300.0,1,3,1,1,False,2,0
1,free,185.0,1,0,1,1,False,3,3
1,bronze,165.0,1,0,1,1,False,2,0
0,bronze,63.0,1,0,20,20,False,3,0
1,bronze,50.0,1,0,1,1,False,2,0
0,bronze,1550.0,1,0,1,1,False,0,3
0,bronze,150.0,1,0,5,5,False,2,2
1,bronze,40.0,1,0,1,1,False,2,3
1,bronze,88.0,1,0,1,1,False,2,0
1,bronze,250.0,1,0,1,1,False,2,2
1,bronze,40.0,1,0,1,1,False,3,3
1,bronze,85.0,1,0,1,1,False,3,2
0,bronze,212.65,1,0,1,1,False,3,3
0,bronze,160.0,1,0,9,9,False,2,0
1,bronze,450.0,1,0,1,1,False,3,0
1,bronze,40.0,1,0,1,1,False,2,3
0,silver,230.0,1,0,1,1,False,3,1
0,bronze,169.99,1,0,120,120,False,2,0
1,free,1000.0,1,0,1,1,False,2,3
1,free,50.0,1,0,1,1,False,2,0
0,bronze,60.0,1,0,1,1,False,0,2
0,bronze,40.0,1,0,1,1,False,3,5
1,free,450.0,1,0,1,1,False,3,0
1,bronze,40.0,1,0,1,1,False,2,2
1,free,100.0,1,0,1,1,False,2,0
1,free,45.0,1,0,1,1,False,3,1
0,bronze,250.0,1,0,1,1,False,3,3
1,bronze,90.0,1,0,1,1,False,2,2
0,bronze,250.0,1,0,70,70,False,3,2
0,bronze,999.0,1,0,1,1,False,3,0
1,free,150.0,1,0,1,1,False,2,0
0,bronze,55.0,1,0,1,1,False,2,2
1,bronze,440.0,1,0,1,1,False,2,1
1,free,300.0,1,0,1,1,False,2,1
1,bronze,200.0,1,0,1,1,False,3,1
0,bronze,150.0,1,0,1,1,False,2,3
0,bronze,239.0,1,3,1,1,False,3,0
1,bronze,499.0,1,3,1,1,False,2,3
1,bronze,60.0,1,0,1,1,False,3,0
0,gold,3078.0,1,0,1,1,True,2,4
0,bronze,515.0,1,0,1,1,False,3,2
1,bronze,150.0,1,0,1,1,False,0,3
1,free,375.0,1,0,1,1,False,2,2
1,bronze,90.0,1,0,1,1,False,2,2
1,bronze,228.93,1,0,1,1,False,2,4
1,free,1350.0,1,0,1,1,False,3,2
1,free,60.0,1,0,1,1,False,2,3
1,silver,3300.0,1,0,1,1,False,3,0
0,bronze,220.0,1,0,5,5,False,2,2
1,bronze,90.0,1,0,1,1,False,3,0
1,free,45.0,1,0,1,1,False,2,1
0,bronze,1200.0,1,0,1,1,False,3,2
1,free,100.0,1,0,1,1,False,2,0
0,silver,135.0,1,0,4,4,False,2,0
1,free,850.0,1,0,1,1,False,3,0
1,bronze,25.0,1,0,1,1,False,2,3
0,bronze,2000.0,1,0,1,1,False,3,1
0,silver,435.0,1,0,6,5,False,3,3
0,bronze,790.0,1,0,1,1,False,3,2
1,bronze,2100.0,1,0,1,1,False,3,2
1,bronze,576.0,1,0,1,1,False,2,2
0,bronze,1800.0,1,0,1,1,False,3,1
1,free,400.0,1,0,1,1,False,2,3
1,bronze,100.0,1,0,3,3,False,3,1
1,free,79.99,1,0,1,1,False,3,0
1,bronze,1800.0,1,0,1,1,False,2,2
1,free,40.0,1,0,1,1,False,2,2
1,free,380.0,1,0,1,1,False,3,1
0,bronze,2590.0,1,0,1,1,False,3,0
1,bronze,135.0,1,0,1,1,False,2,1
1,bronze,50.0,1,0,1,1,False,2,2
0,gold_special,109.0,1,3,1,1,True,2,0
1,bronze,40.0,1,0,1,1,False,2,0
1,free,6000.0,1,0,1,1,False,3,0
1,bronze,60.0,1,0,1,1,False,3,3
0,bronze,279.0,1,0,1,1,False,2,2
1,silver,180000.0,2,0,1,1,False,3,0
0,bronze,450.0,1,0,13,12,False,2,2
1,gold_premium,245000.0,2,0,1,1,False,3,0
0,silver,4699.0,1,0,1,1,True,2,3
1,bronze,400.0,1,0,1,1,False,3,0
0,bronze,150.0,1,3,1,1,False,3,2
1,bronze,189.88,1,0,1,1,False,2,2
0,bronze,799.99,1,0,2,2,False,3,4
0,bronze,237.0,1,0,3,3,False,2,2
1,bronze,90.0,1,0,1,1,False,3,2
0,bronze,450.0,1,0,3,3,False,3,2
0,bronze,1069.99,1,0,20,20,False,2,2
1,free,2500.0,1,0,1,1,False,3,0
0,bronze,1049.99,1,3,2,2,False,3,2
1,free,455.0,1,0,1,1,False,3,0
0,bronze,5400.0,1,0,1,1,False,2,3
0,bronze,2220.0,1,0,1,1,True,2,0
0,silver,25.0,1,0,10,10,False,3,3
1,free,550.0,1,0,1,1,False,3,1
0,gold,340.0,1,0,336,301,False,3,2
1,free,200.0,1,0,1,1,False,3,0
0,bronze,99.99,1,0,41,41,True,2,1
1,bronze,60.0,1,0,1,1,False,3,3
1,bronze,60.0,1,0,1,1,False,2,0
0,bronze,773.85,1,0,2,2,False,2,3
0,bronze,790.0,1,0,1,1,True,2,2
1,bronze,200.0,1,0,1,1,False,2,2
1,free,1199.0,1,0,1,1,False,3,0
1,bronze,37.0,1,0,2,2,False,3,4
0,bronze,30.0,1,0,4,4,False,2,2
0,bronze,3800.0,1,0,2,2,False,3,3
1,free,1500.0,1,0,1,1,False,3,2
0,silver,390.0,1,0,1,1,False,2,3
0,gold,299.0,1,0,1,1,False,2,2
1,free,200.0,1,0,1,1,False,2,2
0,bronze,499.99,1,0,2,2,False,3,3
0,gold_special,872.32,1,0,10,10,False,2,2
1,free,4990.0,1,0,1,1,False,3,0
0,bronze,3225.01,1,3,17,17,False,2,2
1,free,60.0,1,0,1,1,False,3,4
0,bronze,48.91,1,0,6,6,False,2,1
1,free,250.0,1,0,1,1,False,3,1
0,bronze,10406.31,1,0,10,10,False,3,1
1,free,70.0,1,0,2,2,False,3,1
0,bronze,80.0,1,0,5,5,False,2,2
0,bronze,690.0,1,3,996,996,False,3,3
1,free,200.0,1,0,1,1,False,3,1
1,bronze,1450.0,1,0,1,1,False,3,1
1,bronze,30.0,1,0,2,2,False,2,1
0,silver,920.0,1,0,1,1,False,2,0
0,silver,329.0,1,0,10,10,False,3,3
1,free,1300.0,1,0,1,1,False,2,1
0,bronze,190.0,1,0,1,1,False,2,2
0,bronze,120.0,1,0,7,7,False,2,2
0,bronze,4890.0,1,0,1,1,False,3,3
0,bronze,198.22,1,3,1,1,False,2,3
1,free,2800.0,1,0,1,1,False,3,0
0,bronze,249.99,1,0,19,19,False,2,0
0,free,1900.0,1,0,1,1,False,3,0
0,silver,550.0,1,0,3,3,False,2,2
0,silver,175.0,1,0,2,2,False,2,2
0,bronze,5900.0,1,0,10,10,False,3,0
0,bronze,1336.0,1,0,1,1,False,2,0
1,bronze,60.0,1,0,1,1,False,3,2
1,free,108.0,1,0,1,1,False,2,3
0,bronze,142.8,1,0,3,3,False,2,3
1,free,550.0,1,0,1,1,False,3,1
1,bronze,175.0,1,0,1,1,False,3,2
1,bronze,65.0,1,0,2,2,False,2,3
0,bronze,39.2,1,0,1,1,False,3,0
0,bronze,1400.0,1,0,1,1,False,2,0
0,bronze,1349.96,1,0,100,100,False,3,0
1,free,1500.0,1,0,1,1,False,3,1
0,gold_special,7449.0,1,0,20,20,False,3,0
1,bronze,40.0,1,0,1,1,False,2,3
0,bronze,300.0,1,0,9999,9999,False,3,0
1,free,45.0,1,0,1,1,False,3,1
0,bronze,100.0,1,0,1,1,False,3,1
0,bronze,79.0,1,0,1,1,False,2,1
0,bronze,195.0,1,0,1,1,False,2,2
1,free,50.0,1,0,1,1,False,3,2
0,bronze,299.9,1,0,1,1,False,3,2
0,silver,375.0,1,0,59,14,False,2,3
0,bronze,50.99,1,0,20,20,False,2,2
0,bronze,150.0,1,0,8,8,False,2,0
0,bronze,990.0,1,0,3,3,False,2,3
0,silver,449.0,1,0,1,1,False,2,3
1,bronze,290.0,1,0,1,1,False,2,0
0,bronze,24.99,1,0,1000,1000,False,3,3
1,free,2500.0,1,0,1,1,False,3,0
0,bronze,149.0,1,0,1,1,False,3,2
0,gold_premium,320.0,1,3,14,13,False,2,2
0,bronze,579.39,1,0,10,10,False,2,3
1,free,100.0,1,0,1,1,False,2,0
1,free,20.0,1,0,1,1,False,3,1
0,bronze,50.0,1,0,1,1,False,3,1
1,free,400.0,1,0,1,1,True,2,0
0,silver,130.0,1,0,20,19,False,3,1
0,gold,360.0,1,0,6,6,False,3,2
1,free,4500.0,1,0,1,1,False,3,2
0,bronze,330.0,1,0,1,1,False,2,1
1,free,40.0,1,0,1,1,False,3,0
0,bronze,899.99,1,0,1,1,False,0,0
0,bronze,221.0,1,0,1,1,False,2,0
0,bronze,199.9,1,0,1,1,False,2,1
0,bronze,30.0,1,0,1,1,False,3,2
0,gold_special,350.0,1,0,3,3,False,2,2
0,bronze,245.86,1,0,123,123,False,2,2
0,bronze,30.0,1,0,10,10,False,3,0
1,free,70.0,1,0,1,1,False,2,0
1,free,499.99,1,0,1,1,False,2,0
1,free,85.0,1,0,1,1,False,3,0
1,bronze,103.49,1,0,1,1,False,2,4
1,bronze,28.0,1,0,1,1,False,2,2
0,bronze,379.0,1,0,5,5,False,2,2
0,bronze,90.0,1,0,1,1,False,2,1
1,free,80.0,0,0,1,1,False,3,2
0,bronze,140.0,1,0,1,1,False,3,2
1,free,30.0,1,0,1,1,False,3,1
0,gold,15990.0,2,0,1,1,False,3,0
1,bronze,50.0,1,0,1,1,False,2,0
0,silver,270.0,1,0,5,5,False,2,0
1,bronze,800.0,1,0,1,1,False,3,1
1,bronze,120.0,1,0,1,1,False,3,0
1,bronze,390.0,1,0,1,1,False,2,4
0,silver,700.0,1,0,3,3,False,3,3
1,free,1500.0,1,0,1,1,False,2,3
0,bronze,120.0,1,0,7,6,False,2,3
0,bronze,99.99,1,0,10,10,False,2,2
0,bronze,150.0,1,0,1,1,False,3,1
0,bronze,229.0,1,0,6,6,False,3,0
1,bronze,149.0,1,0,1,1,False,0,0
1,bronze,340.0,1,0,1,1,False,2,2
0,bronze,40.0,1,0,10,10,False,3,1
0,bronze,4011.15,1,3,1,1,False,2,3
0,silver,485.0,1,0,2,2,False,3,3
0,bronze,800.0,1,0,6,6,False,3,0
1,bronze,39.2,1,0,1,1,False,2,1
1,bronze,60.0,1,0,1,1,False,3,0
0,bronze,85.0,1,0,6,3,False,2,3
1,bronze,120.0,1,0,1,1,False,3,0
0,bronze,650.0,1,0,1,1,False,3,2
0,bronze,180.0,1,0,97,97,False,3,2
0,bronze,150.0,1,0,21,21,False,3,2
0,bronze,2159.0,1,0,1,1,False,2,3
0,bronze,10.0,1,0,9,9,False,3,0
1,free,70.0,1,0,1,1,False,2,0
1,bronze,300.0,1,0,1,1,False,2,3
0,bronze,675.0,1,0,3,3,False,2,0
0,silver,70.0,1,0,10,10,False,3,2
0,bronze,350.0,1,0,18,18,False,2,3
1,bronze,1000.0,1,0,1,1,False,3,2
0,bronze,1150.0,1,0,2,2,False,0,3
1,bronze,99.0,1,0,2,2,False,3,0
0,bronze,65.0,1,0,1,1,False,2,3
0,bronze,270.0,1,0,1,1,False,3,1
0,bronze,100.0,1,0,1,1,False,3,0
0,silver,550.0,1,0,1,1,False,2,1
0,bronze,5.0,1,0,1,1,False,3,2
0,bronze,399.0,1,0,1,1,False,2,2
1,free,300.0,1,0,2,2,False,3,0
0,bronze,500.0,1,0,100,100,False,3,3
1,free,30.0,1,0,1,1,False,3,1
0,silver,4030.0,1,0,18,6,True,2,0
1,free,750.0,1,0,1,1,False,3,0
0,bronze,3625.0,1,0,4,4,False,3,3
0,bronze,215.0,1,0,1,1,False,2,1
0,bronze,1850.0,1,0,1,1,False,2,2
0,bronze,48.0,1,3,15,14,False,2,0
0,bronze,3800.0,1,3,1,1,False,3,3
0,bronze,2199.0,1,0,1,1,False,2,0
1,free,800.0,1,0,1,1,False,2,0
1,bronze,150.0,1,0,1,1,False,3,1
1,bronze,200.0,1,0,1,1,False,3,0
0,bronze,2350.0,1,3,1,1,False,2,2
1,bronze,4300.0,1,0,1,1,False,3,2
1,bronze,70.0,1,0,1,1,False,2,1
0,bronze,750.0,1,0,2,2,False,3,0
1,free,248.0,1,0,1,1,False,2,0
0,bronze,34500.0,1,0,10,10,False,3,2
0,gold,444.9,1,0,10,7,False,2,3
0,bronze,120.0,1,0,20,19,False,3,2
1,free,39000.0,1,0,1,1,False,3,2
0,bronze,798.0,1,0,1,1,False,2,2
0,gold_special,675.0,1,0,10,10,False,2,0
1,bronze,40.0,1,0,1,1,False,3,1
1,bronze,90.0,1,0,1,1,False,2,3
0,bronze,9730.0,1,0,10,10,False,3,3
1,bronze,30.0,1,0,9,9,False,2,3
1,bronze,80.0,1,0,1,1,False,2,3
0,bronze,66.36,1,0,10,10,False,3,3
1,free,20.0,1,0,1,1,False,3,1
1,silver,15000.0,2,0,1,1,False,3,0
0,gold,649.0,1,0,3,3,False,2,0
1,silver,3000.0,1,0,1,1,False,3,2
0,silver,358.0,1,0,10,10,False,2,3
0,bronze,40.0,1,0,76,76,False,3,3
0,silver,2200.0,1,0,10,5,False,3,2
0,bronze,16999.0,1,0,1,1,False,3,3
0,bronze,100.0,1,0,1,1,False,2,2
1,bronze,229.0,1,0,1,1,False,2,3
0,bronze,2090.0,1,0,999,999,False,3,3
0,gold,275.0,1,3,5,4,True,2,1
1,free,150.0,1,0,1,1,False,2,0
1,free,350.0,1,0,10,8,False,2,0
1,free,80.0,1,0,1,1,False,2,0
1,free,350.0,1,0,1,1,False,3,1
0,bronze,1890.0,1,0,2,2,False,2,3
1,bronze,35.0,1,0,1,1,False,2,4
0,free,1000.0,1,0,1,1,False,3,0
0,bronze,992.2,1,0,4,4,False,3,3
1,bronze,350.0,1,0,1,1,False,2,1
1,free,11800.0,1,3,1,1,False,3,0
0,bronze,65.0,1,0,6,6,False,3,1
1,free,90.0,1,0,1,1,False,3,1
0,bronze,430.0,1,0,1,1,False,2,0
1,free,300.0,1,0,1,1,False,3,0
0,gold_special,1000.0,1,0,1,1,False,3,0
0,bronze,165.0,1,0,5,5,False,2,3
0,bronze,3800.0,1,0,1,1,False,3,2
1,free,250.0,0,0,1,1,False,3,3
0,bronze,2028.04,1,0,1,1,False,3,2
1,bronze,80.0,1,0,1,1,False,3,0
0,bronze,1860.0,1,0,6,6,True,2,3
0,silver,300.0,1,0,8,8,False,2,2
0,bronze,45.0,1,0,10,9,False,2,2
1,free,40.0,1,0,1,1,False,3,1
0,bronze,2284.25,1,0,10,10,False,3,2
0,bronze,80.0,1,0,1,1,False,2,1
0,silver,80.0,1,0,2,2,False,3,0
0,bronze,2400.0,1,0,96,92,False,2,2
1,bronze,300.0,1,0,1,1,False,3,2
1,free,1200.0,1,0,1,1,False,3,0
0,bronze,390.0,1,0,1,1,False,3,1
0,bronze,847.99,1,0,20,20,False,3,2
0,bronze,680.0,1,0,2,2,False,3,1
0,gold_special,195.0,1,0,18,16,False,1,0
0,gold_special,2530.0,1,0,9,9,False,0,3
0,bronze,899.0,1,0,10,9,False,0,3
1,bronze,400.0,1,0,1,1,False,3,2
1,bronze,3200.0,1,0,1,1,False,0,0
1,free,200.0,1,0,1,1,False,2,1
0,bronze,400.0,1,0,1,1,False,2,0
1,bronze,190.0,1,0,1,1,False,2,2
1,free,100.0,1,0,1,1,False,2,0
1,bronze,40.0,1,0,1,1,False,2,1
0,silver,135.0,1,0,4,3,False,2,3
1,free,490.0,1,0,1,1,False,3,1
1,free,339.0,1,0,1,1,False,2,2
0,bronze,553.0,1,0,1,1,False,2,3
1,bronze,80.0,1,0,1,1,False,3,0
0,silver,13.25,1,0,28,28,False,3,0
1,bronze,90.0,1,0,1,1,False,3,1
1,bronze,50.0,1,0,1,1,False,2,1
1,free,240.0,1,0,1,1,False,3,2
1,free,190.0,1,0,1,1,False,2,0
1,free,450.0,1,0,1,1,False,3,1
1,bronze,46.0,1,0,1,1,False,2,3
1,bronze,150.0,1,0,1,1,False,2,3
1,bronze,36.0,1,0,1,1,False,0,2
0,bronze,179.0,1,0,5,5,False,2,2
0,bronze,300.0,1,0,1,1,False,3,0
1,free,100.0,1,0,1,1,False,2,0
0,bronze,45.0,1,0,24,23,False,3,0
1,bronze,100.0,1,0,1,1,False,2,2
1,bronze,35.0,1,0,1,1,False,0,2
0,bronze,2999.99,1,0,1,1,False,2,3
1,bronze,100.0,1,0,1,1,False,2,2
1,bronze,30.0,1,0,1,1,False,2,3
1,bronze,250.0,1,0,1,1,False,2,0
0,bronze,4970.0,1,0,10,10,False,3,3
1,free,80.0,1,0,1,1,False,3,2
1,free,25.0,1,0,1,1,False,2,1
0,bronze,77.0,1,0,3,3,False,2,1
0,bronze,3570.0,1,0,1,1,False,3,3
1,bronze,60.0,1,0,1,1,False,2,0
1,free,200.0,1,0,1,1,False,3,1
1,silver,749.99,1,0,1,1,False,2,3
0,bronze,2237.5,1,0,10,10,False,2,3
1,bronze,65.0,1,0,1,1,False,2,4
1,bronze,70.0,1,0,5,5,False,2,1
0,bronze,120.0,1,0,1,1,False,3,0
0,gold,3250.0,1,0,1,1,False,3,0
1,free,200.0,1,0,1,1,False,2,3
1,bronze,60.0,1,0,1,1,False,3,3
1,bronze,130.0,1,0,1,1,False,3,3
0,bronze,819.0,1,0,1,1,False,2,3
0,silver,144.99,1,0,3,3,False,3,2
1,bronze,55.0,1,0,1,1,False,2,0
1,bronze,35.0,1,0,1,1,False,2,3
1,bronze,175.0,1,0,1,1,False,2,3
0,bronze,450.0,1,0,99,99,False,2,0
0,bronze,6999.99,1,0,1,1,False,2,2
0,gold,1399.0,1,0,1,1,False,3,2
0,bronze,463.2,1,0,1,1,True,2,0
1,free,40.0,1,0,1,1,False,2,0
0,gold,800.0,1,0,31,30,False,2,2
0,silver,220.0,1,0,1,1,False,2,0
0,bronze,23699.0,1,0,1,1,False,3,3
0,bronze,40.0,1,0,1,1,False,3,0
0,bronze,800.0,1,0,4,4,False,2,0
1,bronze,65.0,1,0,1,1,False,3,3
0,bronze,155.2,1,0,1,1,False,2,0
0,bronze,4030.0,1,0,1,1,False,3,0
0,bronze,70.0,1,0,1,1,False,2,1
0,bronze,399.0,1,0,1,1,False,3,0
0,bronze,234.99,1,0,2,2,False,2,1
0,bronze,350.0,1,0,1,1,False,2,2
0,bronze,1499.0,1,0,12,12,False,0,3
0,silver,643.0,1,0,3,3,False,0,3
0,silver,399.99,1,0,1,1,False,0,3
0,silver,28.0,1,0,5,5,False,2,3
1,bronze,75000.0,1,0,1,1,False,3,2
1,bronze,40.0,1,0,1,1,False,3,0
1,free,350.0,1,0,1,1,False,2,0
0,gold,2090.0,1,0,1,1,False,3,3
1,free,50.0,1,0,1,1,False,3,0
0,gold,30.0,1,0,15,13,False,3,0
1,bronze,45.0,1,0,1,1,False,2,3
0,bronze,150.0,1,0,1,1,False,3,1
0,bronze,50.0,1,0,1,1,False,2,2
0,bronze,1056.0,1,0,4,4,False,2,3
1,bronze,1550.0,1,0,1,1,False,2,2
0,bronze,600.0,1,0,1,1,False,2,3
0,bronze,3699.0,1,0,1,1,True,2,3
0,bronze,299.0,1,0,1,1,False,2,2
0,bronze,149.0,1,0,3,3,False,2,1
1,bronze,590.0,1,0,1,1,False,3,0
1,bronze,450.0,1,0,1,1,False,3,1
1,free,1500.0,1,0,1,1,False,3,0
0,bronze,469.99,1,3,1,1,False,2,2
0,gold_special,1130.0,1,0,9,9,False,3,3
0,bronze,3150.0,1,0,10,9,False,0,0
1,bronze,200.0,1,0,1,1,False,2,0
0,bronze,930.0,1,0,10,10,False,3,3
1,bronze,700.0,0,0,1,1,False,3,0
0,bronze,7900.0,1,0,3,3,False,3,3
0,bronze,100.0,1,0,10,10,False,2,0
0,bronze,200.0,1,0,1,1,False,2,2
1,free,90000.0,1,0,1,1,False,3,3
0,bronze,90.0,1,0,3,3,False,2,3
0,bronze,320.0,1,0,1,1,False,2,1
1,free,4300.0,1,0,1,1,False,3,0
1,free,600.0,1,0,1,1,False,3,2
0,bronze,719.0,1,0,1,1,False,2,3
0,bronze,300.0,1,0,1,1,False,3,2
1,bronze,120.0,1,0,1,1,False,2,2
0,bronze,360.0,1,0,1,1,False,2,2
0,bronze,440.0,1,0,999,999,False,3,3
1,free,345.0,1,0,1,1,False,2,0
0,bronze,190.0,1,0,50,50,False,2,0
0,silver,299.96,1,0,1,1,False,3,4
0,bronze,1050.0,1,0,1,1,False,2,0
0,bronze,3200.0,1,0,1,1,False,3,0
1,bronze,99.98,1,0,2,2,False,2,2
0,bronze,300.0,1,0,12,12,False,3,0
0,bronze,199.0,1,0,1,1,False,2,3
0,bronze,599.0,1,0,1,1,False,2,0
1,free,50.0,1,0,1,1,False,3,2
0,bronze,290.0,1,0,2,2,False,2,3
0,bronze,359.99,1,0,10,8,False,2,2
1,free,388.0,1,0,1,1,False,2,3
0,bronze,39.75,1,0,100,100,False,3,3
1,bronze,45.0,1,0,1,1,False,2,0
1,bronze,100.0,1,0,1,1,False,3,1
0,bronze,299.99,1,0,2,2,False,2,3
1,free,50.0,1,0,1,1,False,3,2
1,free,1600.0,1,3,1,1,False,3,2
0,bronze,30.0,1,3,1,1,False,2,0
1,gold_special,2210.0,1,0,1,1,False,3,0
1,gold_premium,56500.0,2,3,1,1,False,3,0
0,bronze,194.67,1,0,10,10,False,2,3
0,gold_special,813.12,1,0,10,10,True,2,3
1,bronze,41.68,1,0,1,1,False,2,4
1,free,599.99,1,0,1,1,False,3,2
1,bronze,49.0,1,0,1,1,False,2,2
1,free,115.0,1,0,1,1,False,2,0
0,bronze,490.0,1,0,1,1,False,2,1
1,free,4000.0,1,0,1,1,False,3,1
0,bronze,195.0,1,3,2,2,False,3,1
0,bronze,88.0,1,0,1,1,False,2,3
1,bronze,95.0,1,0,1,1,False,2,3
0,bronze,125.0,1,0,10,10,False,2,3
1,bronze,77.0,1,0,1,1,False,2,0
1,silver,350.0,1,0,1,1,False,3,0
1,bronze,220.0,1,3,1,1,False,2,5
0,silver,4499.0,1,0,1,1,False,0,3
1,bronze,70.0,1,0,1,1,False,2,3
1,free,400.0,1,0,1,1,False,3,1
1,bronze,85.0,1,0,1,1,False,2,0
0,bronze,260.0,1,0,12,12,False,3,3
1,free,3500.0,1,0,1,1,False,3,2
0,bronze,169.9,1,0,5,5,False,3,0
0,silver,800.0,1,0,1,1,False,3,0
0,bronze,52.01,1,0,1,1,False,2,3
0,gold_special,500.0,1,0,1,1,False,2,0
0,bronze,149.9,1,0,499,498,False,3,3
0,bronze,470.0,1,3,1,1,False,3,3
1,bronze,50.0,1,0,1,1,False,2,2
0,bronze,179.9,1,3,1,1,False,2,1
1,bronze,150.0,1,0,1,1,False,3,2
1,free,39.0,1,0,1,1,False,2,2
0,bronze,200.0,1,0,6,5,False,3,0
0,bronze,299.99,1,0,250,250,False,3,0
0,bronze,290.0,1,0,1,1,False,3,3
1,silver,135000.0,2,3,1,1,False,3,0
1,free,40.0,1,0,1,1,False,2,0
0,bronze,120.0,1,0,4,4,False,3,3
0,bronze,239.0,1,0,1,1,False,2,0
1,free,2999.99,1,0,1,1,False,3,2
0,bronze,1790.0,1,0,6,6,False,3,0
0,bronze,95.0,1,0,1,1,False,3,3
0,bronze,6090.0,1,0,7,7,False,3,3
0,silver,505.0,1,0,6,5,False,2,3
1,free,100.0,1,0,1,1,False,2,2
1,bronze,240.0,1,0,1,1,False,2,0
0,bronze,305.0,1,0,3,3,False,2,2
1,bronze,150.0,1,0,1,1,False,2,1
0,bronze,119.9,1,0,1,1,False,2,0
1,free,639.19,1,0,1,1,False,2,2
0,free,500.0,1,0,1,1,False,3,0
0,bronze,595.0,1,0,197,197,False,2,3
0,bronze,250.0,1,0,1,1,False,2,3
1,bronze,350.0,1,0,1,1,False,3,0
0,bronze,199.0,1,0,1,1,False,2,2
0,bronze,191.88,1,3,3,3,False,2,0
1,free,80.0,1,0,1,1,False,3,0
1,free,100.0,1,0,1,1,False,2,2
0,bronze,538.0,1,0,5,5,False,2,3
0,silver,15.0,1,0,20,20,False,2,4
0,bronze,29.9,1,3,10,10,False,3,0
0,bronze,340.0,1,0,2,2,True,2,2
0,bronze,600.0,1,0,1,1,False,3,3
0,silver,89.0,1,0,5,5,False,2,0
1,free,99.0,1,0,1,1,False,2,2
1,bronze,100.0,1,0,1,1,False,2,3
0,bronze,85.0,1,0,4,4,False,3,3
0,gold_premium,289.99,1,0,15,12,False,2,2
0,bronze,405.0,1,0,1,1,False,2,2
0,bronze,350.0,1,0,1,1,False,3,2
0,bronze,231.0,1,0,2,2,False,2,3
0,bronze,50.0,1,0,4,4,False,3,2
0,gold,1459.0,1,0,10,9,True,2,3
1,bronze,49.0,1,0,1,1,False,2,0
1,bronze,800.0,1,0,1,1,False,3,0
0,bronze,40.0,1,0,99,99,False,3,1
1,free,55.0,1,0,1,1,False,2,0
1,free,66.0,1,0,1,1,False,2,2
